group,batch,item_id,char,curriculum_idx,strokes,tier,phase,attempt_no,is_retry,verdict,verdict_scheme,judged_at,first_attempt_verdict,final_verdict
G4,B9,p3_char_0290_甸,甸,290,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:30:54,FAIL,FAIL
G1,B9,p3_char_0290_甸,甸,290,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T14:30:55,PASS,PASS
G3,B9,p3_char_0291_这,这,291,7,common,character,1,False,PASS,binary_or_4tier,2026-07-30T14:31:03,PASS,PASS
G2,B9,p3_char_0291_这,这,291,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:31:05,FAIL,FAIL
G1,B9,p3_char_0291_这,这,291,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:31:06,FAIL,FAIL
G4,B9,p3_char_0291_这,这,291,7,common,character,1,False,A,4tier,2026-07-30T14:31:10,A,A
G1,B9,p3_char_0292_甹,甹,292,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:31:12,FAIL,FAIL
G3,B9,p3_char_0292_甹,甹,292,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:31:13,FAIL,FAIL
G2,B9,p3_char_0292_甹,甹,292,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:31:14,FAIL,FAIL
G4,B9,p3_char_0292_甹,甹,292,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:31:28,FAIL,FAIL
G3,B9,p3_char_0293_来,来,293,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:31:29,FAIL,FAIL
G2,B9,p3_char_0293_来,来,293,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:31:31,FAIL,FAIL
G4,B9,p3_char_0293_来,来,293,7,common,character,1,False,A,4tier,2026-07-30T14:31:32,A,A
G1,B9,p3_char_0293_来,来,293,7,common,character,1,False,PASS,binary_or_4tier,2026-07-30T14:31:33,PASS,PASS
G4,B9,p3_char_0294_町,町,294,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T14:31:40,PASS,PASS
G2,B9,p3_char_0294_町,町,294,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T14:31:41,PASS,PASS
G3,B9,p3_char_0294_町,町,294,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T14:31:41,PASS,PASS
G1,B9,p3_char_0294_町,町,294,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T14:31:42,PASS,PASS
G2,B9,p3_char_0295_时,时,295,7,common,character,1,False,PASS,binary_or_4tier,2026-07-30T14:31:43,PASS,PASS
G1,B9,p3_char_0295_时,时,295,7,common,character,1,False,PASS,binary_or_4tier,2026-07-30T14:31:44,PASS,PASS
G4,B9,p3_char_0295_时,时,295,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:31:45,FAIL,FAIL
G3,B9,p3_char_0295_时,时,295,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:31:50,FAIL,FAIL
G3,B9,p3_char_0296_串,串,296,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:31:53,FAIL,FAIL
G1,B9,p3_char_0296_串,串,296,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:31:53,FAIL,FAIL
G4,B9,p3_char_0296_串,串,296,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:31:54,FAIL,FAIL
G2,B9,p3_char_0296_串,串,296,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:31:55,FAIL,FAIL
G4,B9,p3_char_0297_你,你,297,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:31:56,FAIL,FAIL
G2,B9,p3_char_0297_你,你,297,7,common,character,1,False,A,4tier,2026-07-30T14:32:01,A,A
G1,B9,p3_char_0297_你,你,297,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:32:03,FAIL,FAIL
G3,B9,p3_char_0297_你,你,297,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:32:06,FAIL,FAIL
G1,B9,p3_char_0298_丽,丽,298,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:32:07,FAIL,FAIL
G4,B9,p3_char_0298_丽,丽,298,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:32:16,FAIL,FAIL
G3,B9,p3_char_0298_丽,丽,298,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:32:17,FAIL,FAIL
G2,B9,p3_char_0298_丽,丽,298,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:32:33,FAIL,FAIL
G2,B9,p3_char_0299_里,里,299,7,common,character,1,False,PASS,binary_or_4tier,2026-07-30T14:32:33,PASS,PASS
G1,B9,p3_char_0299_里,里,299,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:32:34,FAIL,FAIL
G3,B9,p3_char_0299_里,里,299,7,common,character,1,False,PASS,binary_or_4tier,2026-07-30T14:32:36,PASS,PASS
G4,B9,p3_char_0299_里,里,299,7,common,character,1,False,PASS,binary_or_4tier,2026-07-30T14:32:38,PASS,PASS
G4,B9,p3_char_0300_乱,乱,300,7,rare,character,1,False,A,4tier,2026-07-30T14:32:40,A,A
G3,B9,p3_char_0300_乱,乱,300,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:32:42,FAIL,FAIL
G1,B9,p3_char_0300_乱,乱,300,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:32:43,FAIL,FAIL
G2,B9,p3_char_0300_乱,乱,300,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:32:44,FAIL,FAIL
G3,B9,p3_char_0301_作,作,301,7,common,character,1,False,PASS,binary_or_4tier,2026-07-30T14:32:48,PASS,PASS
G1,B9,p3_char_0301_作,作,301,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:33:07,FAIL,FAIL
G2,B9,p3_char_0301_作,作,301,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:33:07,FAIL,FAIL
G4,B9,p3_char_0301_作,作,301,7,common,character,1,False,PASS,binary_or_4tier,2026-07-30T14:33:08,PASS,PASS
G4,B9,p3_char_0302_疔,疔,302,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:33:10,FAIL,FAIL
G1,B9,p3_char_0302_疔,疔,302,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:33:11,FAIL,FAIL
G3,B9,p3_char_0302_疔,疔,302,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T14:33:13,PASS,PASS
G2,B9,p3_char_0302_疔,疔,302,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:33:21,FAIL,FAIL
G4,B9,p3_char_0303_进,进,303,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:33:22,FAIL,FAIL
G3,B9,p3_char_0303_进,进,303,7,common,character,1,False,PASS,binary_or_4tier,2026-07-30T14:33:24,PASS,PASS
G1,B9,p3_char_0303_进,进,303,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:33:31,FAIL,FAIL
G2,B9,p3_char_0303_进,进,303,7,common,character,1,False,PASS,binary_or_4tier,2026-07-30T14:33:35,PASS,PASS
G3,B9,p3_char_0304_疖,疖,304,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:33:37,FAIL,FAIL
G1,B9,p3_char_0304_疖,疖,304,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:33:38,FAIL,FAIL
G4,B9,p3_char_0304_疖,疖,304,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T14:33:42,PASS,PASS
G2,B9,p3_char_0304_疖,疖,304,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:33:45,FAIL,FAIL
G2,B9,p3_char_0305_还,还,305,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:33:47,FAIL,FAIL
G3,B9,p3_char_0305_还,还,305,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:33:52,FAIL,FAIL
G1,B9,p3_char_0305_还,还,305,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:33:53,FAIL,FAIL
G4,B9,p3_char_0305_还,还,305,7,common,character,1,False,A,4tier,2026-07-30T14:33:55,A,A
G4,B9,p3_char_0306_亨,亨,306,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:00,FAIL,FAIL
G3,B9,p3_char_0306_亨,亨,306,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:01,FAIL,FAIL
G1,B9,p3_char_0306_亨,亨,306,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:01,FAIL,FAIL
G2,B9,p3_char_0306_亨,亨,306,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:04,FAIL,FAIL
G2,B9,p3_char_0307_没,没,307,7,common,character,1,False,A,4tier,2026-07-30T14:34:06,A,A
G1,B9,p3_char_0307_没,没,307,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:07,FAIL,FAIL
G3,B9,p3_char_0307_没,没,307,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:09,FAIL,FAIL
G4,B9,p3_char_0307_没,没,307,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:10,FAIL,FAIL
G1,B9,p3_char_0308_亩,亩,308,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T14:34:14,PASS,PASS
G4,B9,p3_char_0308_亩,亩,308,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T14:34:15,PASS,PASS
G3,B9,p3_char_0308_亩,亩,308,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T14:34:16,PASS,PASS
G2,B9,p3_char_0308_亩,亩,308,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T14:34:19,PASS,PASS
G4,B9,p3_char_0309_两,两,309,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:20,FAIL,FAIL
G3,B9,p3_char_0309_两,两,309,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:21,FAIL,FAIL
G1,B9,p3_char_0309_两,两,309,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:21,FAIL,FAIL
G2,B9,p3_char_0309_两,两,309,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:22,FAIL,FAIL
G2,B9,p3_char_0310_伯,伯,310,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T14:34:27,PASS,PASS
G4,B9,p3_char_0310_伯,伯,310,7,rare,character,1,False,A,4tier,2026-07-30T14:34:28,A,A
G3,B9,p3_char_0310_伯,伯,310,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T14:34:30,PASS,PASS
G1,B9,p3_char_0310_伯,伯,310,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T14:34:31,PASS,PASS
G4,B9,p3_char_0311_身,身,311,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:33,FAIL,FAIL
G1,B9,p3_char_0311_身,身,311,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:34,FAIL,FAIL
G2,B9,p3_char_0311_身,身,311,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:34,FAIL,FAIL
G3,B9,p3_char_0311_身,身,311,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:34,FAIL,FAIL
G2,B9,p3_char_0312_伲,伲,312,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:35,FAIL,FAIL
G3,B9,p3_char_0312_伲,伲,312,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:37,FAIL,FAIL
G1,B9,p3_char_0312_伲,伲,312,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:37,FAIL,FAIL
G4,B9,p3_char_0312_伲,伲,312,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:42,FAIL,FAIL
G3,B9,p3_char_0313_位,位,313,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:43,FAIL,FAIL
G4,B9,p3_char_0313_位,位,313,7,common,character,1,False,A,4tier,2026-07-30T14:34:45,A,A
G1,B9,p3_char_0313_位,位,313,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:47,FAIL,FAIL
G2,B9,p3_char_0313_位,位,313,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:48,FAIL,FAIL
G3,B9,p3_char_0314_伶,伶,314,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:49,FAIL,FAIL
G2,B9,p3_char_0314_伶,伶,314,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:50,FAIL,FAIL
G4,B9,p3_char_0314_伶,伶,314,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:50,FAIL,FAIL
G1,B9,p3_char_0314_伶,伶,314,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:51,FAIL,FAIL
G2,B9,p3_char_0315_声,声,315,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:52,FAIL,FAIL
G3,B9,p3_char_0315_声,声,315,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:52,FAIL,FAIL
G1,B9,p3_char_0315_声,声,315,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:53,FAIL,FAIL
G4,B9,p3_char_0315_声,声,315,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:53,FAIL,FAIL
G4,B9,p3_char_0316_伺,伺,316,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:34:57,FAIL,FAIL
G3,B9,p3_char_0316_伺,伺,316,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:35:02,FAIL,FAIL
G1,B9,p3_char_0316_伺,伺,316,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:35:03,FAIL,FAIL
G2,B9,p3_char_0316_伺,伺,316,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:35:03,FAIL,FAIL
G2,B9,p3_char_0317_员,员,317,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:35:04,FAIL,FAIL
G4,B9,p3_char_0317_员,员,317,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:35:07,FAIL,FAIL
G3,B9,p3_char_0317_员,员,317,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:35:07,FAIL,FAIL
G1,B9,p3_char_0317_员,员,317,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:35:08,FAIL,FAIL
G2,B9,p3_char_0318_伽,伽,318,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:35:09,FAIL,FAIL
G1,B9,p3_char_0318_伽,伽,318,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:35:10,FAIL,FAIL
G4,B9,p3_char_0318_伽,伽,318,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:35:14,FAIL,FAIL
G3,B9,p3_char_0318_伽,伽,318,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:35:16,FAIL,FAIL
G4,B9,p3_char_0319_听,听,319,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:35:22,FAIL,FAIL
G1,B9,p3_char_0319_听,听,319,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:35:22,FAIL,FAIL
G2,B9,p3_char_0319_听,听,319,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:35:23,FAIL,FAIL
G3,B9,p3_char_0319_听,听,319,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:35:23,FAIL,FAIL
G3,B9,p3_char_0320_伾,伾,320,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:35:25,FAIL,FAIL
G4,B9,p3_char_0320_伾,伾,320,7,rare,character,1,False,A,4tier,2026-07-30T14:35:35,A,A
G1,B9,p3_char_0320_伾,伾,320,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:35:36,FAIL,FAIL
G2,B9,p3_char_0320_伾,伾,320,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:35:37,FAIL,FAIL
G2,B9,p3_char_0321_把,把,321,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:35:38,FAIL,FAIL
G3,B9,p3_char_0321_把,把,321,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:35:38,FAIL,FAIL
G4,B9,p3_char_0321_把,把,321,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:35:39,FAIL,FAIL
G1,B9,p3_char_0321_把,把,321,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:35:39,FAIL,FAIL
G1,B9,p3_char_0322_佃,佃,322,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T14:35:41,PASS,PASS
G4,B9,p3_char_0322_佃,佃,322,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T14:35:42,PASS,PASS
G3,B9,p3_char_0322_佃,佃,322,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T14:35:42,PASS,PASS
G2,B9,p3_char_0322_佃,佃,322,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T14:35:43,PASS,PASS
G1,B9,p3_char_0323_形,形,323,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:35:46,FAIL,FAIL
G4,B9,p3_char_0323_形,形,323,7,common,character,1,False,PASS,binary_or_4tier,2026-07-30T14:35:47,PASS,PASS
G2,B9,p3_char_0323_形,形,323,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:35:49,FAIL,FAIL
G3,B9,p3_char_0323_形,形,323,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:35:51,FAIL,FAIL
G2,B9,p3_char_0324_但,但,324,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T14:35:54,PASS,PASS
G4,B9,p3_char_0324_但,但,324,7,rare,character,1,False,A,4tier,2026-07-30T14:35:55,A,A
G1,B9,p3_char_0324_但,但,324,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T14:35:56,PASS,PASS
G3,B9,p3_char_0324_但,但,324,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T14:35:58,PASS,PASS
G3,B9,p3_char_0325_状,状,325,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:36:02,FAIL,FAIL
G1,B9,p3_char_0325_状,状,325,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:36:02,FAIL,FAIL
G2,B9,p3_char_0325_状,状,325,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:36:03,FAIL,FAIL
G4,B9,p3_char_0325_状,状,325,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:36:05,FAIL,FAIL
G2,B9,p3_char_0326_佇,佇,326,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:36:08,FAIL,FAIL
G3,B9,p3_char_0326_佇,佇,326,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T14:36:10,PASS,PASS
G1,B9,p3_char_0326_佇,佇,326,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T14:36:11,PASS,PASS
G4,B9,p3_char_0326_佇,佇,326,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:36:13,FAIL,FAIL
G2,B9,p3_char_0327_识,识,327,7,common,character,1,False,PASS,binary_or_4tier,2026-07-30T14:36:18,PASS,PASS
G1,B9,p3_char_0327_识,识,327,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:36:20,FAIL,FAIL
G4,B9,p3_char_0327_识,识,327,7,common,character,1,False,PASS,binary_or_4tier,2026-07-30T14:36:21,PASS,PASS
G3,B9,p3_char_0327_识,识,327,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:36:23,FAIL,FAIL
G1,B9,p3_char_0328_佈,佈,328,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:36:24,FAIL,FAIL
G4,B9,p3_char_0328_佈,佈,328,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:36:24,FAIL,FAIL
G2,B9,p3_char_0328_佈,佈,328,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:36:25,FAIL,FAIL
G3,B9,p3_char_0328_佈,佈,328,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:36:26,FAIL,FAIL
G1,B9,p3_char_0329_运,运,329,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:36:28,FAIL,FAIL
G2,B9,p3_char_0329_运,运,329,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:36:28,FAIL,FAIL
G3,B9,p3_char_0329_运,运,329,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:36:29,FAIL,FAIL
G4,B9,p3_char_0329_运,运,329,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:36:29,FAIL,FAIL
G4,B9,p3_char_0330_佉,佉,330,7,rare,character,1,False,A,4tier,2026-07-30T14:36:32,A,A
G2,B9,p3_char_0330_佉,佉,330,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:36:33,FAIL,FAIL
G3,B9,p3_char_0330_佉,佉,330,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:36:33,FAIL,FAIL
G1,B9,p3_char_0330_佉,佉,330,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:36:34,FAIL,FAIL
G2,B9,p3_char_0331_更,更,331,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:36:35,FAIL,FAIL
G1,B9,p3_char_0331_更,更,331,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:36:35,FAIL,FAIL
G4,B9,p3_char_0331_更,更,331,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:36:36,FAIL,FAIL
G3,B9,p3_char_0331_更,更,331,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:36:36,FAIL,FAIL
G2,B9,p3_char_0332_佐,佐,332,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T14:36:43,PASS,PASS
G4,B9,p3_char_0332_佐,佐,332,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T14:36:47,PASS,PASS
G3,B9,p3_char_0332_佐,佐,332,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T14:36:48,PASS,PASS
G1,B9,p3_char_0332_佐,佐,332,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T14:36:53,PASS,PASS
G3,B9,p3_char_0333_条,条,333,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:36:54,FAIL,FAIL
G1,B9,p3_char_0333_条,条,333,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:36:56,FAIL,FAIL
G2,B9,p3_char_0333_条,条,333,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:36:56,FAIL,FAIL
G4,B9,p3_char_0333_条,条,333,7,common,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:36:57,FAIL,FAIL
G3,B9,p3_char_0173_仔__retry_3__G3,仔__retry_3__G3,173,,,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:37:03,FAIL,FAIL
G3,B9,p3_char_0176_平__retry_3__G3,平__retry_3__G3,176,,,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:37:04,FAIL,FAIL
G3,B9,p3_char_0197_矢__retry_2__G3,矢__retry_2__G3,197,,,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:37:05,FAIL,FAIL
G3,B9,p3_char_0216_失__retry_2__G3,失__retry_2__G3,216,,,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:37:06,FAIL,FAIL
G4,B9,p3_char_0234_亚__retry_1__G4,亚__retry_1__G4,234,,,character,1,False,A,4tier,2026-07-30T14:37:10,A,A
G4,B9,p3_char_0236_亥__retry_1__G4,亥__retry_1__G4,236,,,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:37:12,FAIL,FAIL
G4,B9,p3_char_0238_亦__retry_1__G4,亦__retry_1__G4,238,,,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:37:15,FAIL,FAIL
G4,B9,p3_char_0240_仰__retry_1__G4,仰__retry_1__G4,240,,,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:37:17,FAIL,FAIL
G4,B9,p3_char_0241_如__retry_1__G4,如__retry_1__G4,241,,,character,1,False,PASS,binary_or_4tier,2026-07-30T14:37:31,PASS,PASS
G4,B9,p3_char_0247_军__retry_1__G4,军__retry_1__G4,247,,,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:37:32,FAIL,FAIL
G4,B9,p3_char_0253_好__retry_1__G4,好__retry_1__G4,253,,,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:37:33,FAIL,FAIL
G4,B9,p3_char_0263_她__retry_1__G4,她__retry_1__G4,263,,,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:37:37,FAIL,FAIL
G4,B9,p3_char_0267_西__retry_1__G4,西__retry_1__G4,267,,,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:37:38,FAIL,FAIL
G4,B9,p3_char_0273_次__retry_1__G4,次__retry_1__G4,273,,,character,1,False,PASS,binary_or_4tier,2026-07-30T14:37:42,PASS,PASS
G4,B9,p3_char_0193_癶__retry_2__G4,癶__retry_2__G4,193,,,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:37:43,FAIL,FAIL
G4,B9,p3_char_0212_处__retry_2__G4,处__retry_2__G4,212,,,character,1,False,PASS,binary_or_4tier,2026-07-30T14:37:44,PASS,PASS
G4,B9,p3_char_0213_処__retry_2__G4,処__retry_2__G4,213,,,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:37:45,FAIL,FAIL
G4,B9,p3_char_0228_乩__retry_2__G4,乩__retry_2__G4,228,,,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:37:47,FAIL,FAIL
G4,B9,p3_char_0233_那__retry_2__G4,那__retry_2__G4,233,,,character,1,False,FAIL,binary_or_4tier,2026-07-30T14:37:47,FAIL,FAIL
G4,B9,p3_char_0217_凹__retry_2__G4,凹__retry_2__G4,217,,,character,1,False,PASS,binary_or_4tier,2026-07-30T14:37:49,PASS,PASS
G1,B10,p3_char_0334_佔,佔,334,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T20:34:07,FAIL,FAIL
G3,B10,p3_char_0334_佔,佔,334,7,rare,character,1,False,PASS,binary_or_4tier,2026-07-30T20:34:10,PASS,PASS
G4,B10,p3_char_0334_佔,佔,334,7,rare,character,1,False,A,4tier,2026-07-30T20:34:11,A,A
G2,B10,p3_char_0334_佔,佔,334,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T20:34:12,FAIL,FAIL
G1,B10,p3_char_0335_别,别,335,7,common,character,1,False,C,4tier,2026-07-30T20:34:14,C,C
G2,B10,p3_char_0335_别,别,335,7,common,character,1,False,C,4tier,2026-07-30T20:34:16,C,C
G4,B10,p3_char_0335_别,别,335,7,common,character,1,False,PASS,binary_or_4tier,2026-07-30T20:34:21,PASS,PASS
G3,B10,p3_char_0335_别,别,335,7,common,character,1,False,PASS,binary_or_4tier,2026-07-30T20:34:22,PASS,PASS
G2,B10,p3_char_0336_佗,佗,336,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T20:34:39,FAIL,FAIL
G3,B10,p3_char_0336_佗,佗,336,7,rare,character,1,False,FAIL,binary_or_4tier,2026-07-30T20:34:40,FAIL,FAIL
G4,B10,p3_char_0336_佗,佗,336,7,rare,character,1,False,C,4tier,2026-07-30T20:34:42,C,C
